conversation_id,possibly_sensitive,id,author_id,context_annotations,source,created_at,reply_settings,text,edit_history_tweet_ids,referenced_tweets,lang,in_reply_to_user_id,edit_controls.edits_remaining,edit_controls.is_edit_eligible,edit_controls.editable_until,entities.mentions,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,entities.annotations,entities.urls,attachments.media_keys,entities.hashtags,geo.place_id,geo.coordinates.type,geo.coordinates.coordinates,entities.cashtags
1476732504598093825,False,1477063972750868482,1371181985486487553,,Twitter for Android,2021-12-31T23:47:48.000Z,everyone,"@sparkybango Dont trust him. Hes the type to let you ride his bike, just so he can smell the seat ... you've been warned  ...",['1477063972750868482'],"[{'type': 'replied_to', 'id': '1476732504598093825'}]",en,820746980,5,True,2022-01-01 00:17:48+00:00,"[{'start': 0, 'end': 12, 'username': 'sparkybango', 'id': '820746980'}]",0,1,4,0,,,,,,,,
1477063966610190336,False,1477063966610190336,823776277,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]",Twitter for Android,2021-12-31T23:47:46.000Z,everyone,"RT @mauriciomacri: Empieza un nuevo año y con él un nuevo ciclo. Es un momento oportuno para pensar en nuestro futuro, el de los argentinos…",['1477063966610190336'],"[{'type': 'retweeted', 'id': '1477052512452571137'}]",es,,5,True,2022-01-01 00:17:46+00:00,"[{'start': 3, 'end': 17, 'username': 'mauriciomacri', 'id': '24900072'}]",3566,0,0,0,,,,,,,,
1477063960016797696,False,1477063960016797696,742197759042805760,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]",Twitter for Android,2021-12-31T23:47:45.000Z,everyone,"RT @mauriciomacri: Empieza un nuevo año y con él un nuevo ciclo. Es un momento oportuno para pensar en nuestro futuro, el de los argentinos…",['1477063960016797696'],"[{'type': 'retweeted', 'id': '1477052512452571137'}]",es,,5,True,2022-01-01 00:17:45+00:00,"[{'start': 3, 'end': 17, 'username': 'mauriciomacri', 'id': '24900072'}]",3566,0,0,0,,,,,,,,
1476746409814593541,False,1477063954090262529,1371837139126718473,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '854692455005921281', 'name': 'Science', 'description': 'Science'}}]",Twitter for iPhone,2021-12-31T23:47:43.000Z,everyone,"@OSplootchy @DustCommander1 @briantylercohen He captured 100% of the news cycle for 4 years, created a cult, broke the country, ruined global reputations and alliances, got his friends paid, discredited science, got impeached twice and got away with financial crimes. Don’t say he accomplished nothing…",['1477063954090262529'],"[{'type': 'replied_to', 'id': '1477062443495006210'}]",en,1355139696028831747,5,True,2022-01-01 00:17:43+00:00,"[{'start': 0, 'end': 11, 'username': 'OSplootchy', 'id': '1355139696028831747'}, {'start': 12, 'end': 27, 'username': 'DustCommander1', 'id': '571871419'}, {'start': 28, 'end': 44, 'username': 'briantylercohen', 'id': '455684839'}]",0,0,0,0,,,,,,,,
1477063953662582785,False,1477063953662582785,892789154341429249,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1319305164751163393', 'name': 'New Years Eve', 'description': 'This entity includes all conversations for New Years Eve for all years.'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1338455498958368768', 'name': 'Happy New Year'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '1412579054855671809', 'name': 'Google Innovation'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '898657691010191360', 'name': 'Internet of things', 'description': 'Internet of Things'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1319305164751163393', 'name': 'New Years Eve', 'description': 'This entity includes all conversations for New Years Eve for all years.'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1338455498958368768', 'name': 'Happy New Year'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1289139633301815296', 'name': 'Home automation'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1357433113593344000', 'name': 'Smart technology'}}]",TweetDeck,2021-12-31T23:47:43.000Z,everyone,"Things I'm looking forward to in the new year:

-Building my murphy bed.
-Getting into home automation stuff.
-Fullbody VR possibly. (Since I'll finally have room to play standing because Murphy bed)
-A few friends getting VR
-New bike soon.
-May have FINALLY got my budget fixed?",['1477063953662582785'],,en,,5,True,2022-01-01 00:17:43+00:00,,0,1,1,0,"[{'start': 188, 'end': 193, 'probability': 0.5681, 'type': 'Other', 'normalized_text': 'Murphy'}]",,,,,,,
1477063946158981121,False,1477063946158981121,111348059,,Twitter for Android,2021-12-31T23:47:41.000Z,everyone,"RT @allpartycycling: A bicycle bus is being trialled in
Bury St Edmunds, Suffolk to take children to school. 

It can take 2 pedalling adul…",['1477063946158981121'],"[{'type': 'retweeted', 'id': '1476931276678602755'}]",en,,5,True,2022-01-01 00:17:41+00:00,"[{'start': 3, 'end': 19, 'username': 'allpartycycling', 'id': '474027459'}]",102,0,0,0,"[{'start': 61, 'end': 70, 'probability': 0.6072, 'type': 'Place', 'normalized_text': 'St Edmunds'}, {'start': 73, 'end': 79, 'probability': 0.9698, 'type': 'Place', 'normalized_text': 'Suffolk'}]",,,,,,,
1477063938055360512,False,1477063938055360512,430239145,,Twitter Web App,2021-12-31T23:47:40.000Z,everyone,"Lakewood Drive, designated bike route #slowstreets #bikeyvr https://t.co/MDW4eDSCLR",['1477063938055360512'],,en,,5,True,2022-01-01 00:17:40+00:00,,0,1,0,0,"[{'start': 0, 'end': 13, 'probability': 0.5327, 'type': 'Other', 'normalized_text': 'Lakewood Drive'}]","[{'start': 60, 'end': 83, 'url': 'https://t.co/MDW4eDSCLR', 'expanded_url': 'https://twitter.com/CityHallWchVAN/status/1477063938055360512/photo/1', 'display_url': 'pic.twitter.com/MDW4eDSCLR', 'media_key': '3_1477063527886032896'}, {'start': 60, 'end': 83, 'url': 'https://t.co/MDW4eDSCLR', 'expanded_url': 'https://twitter.com/CityHallWchVAN/status/1477063938055360512/photo/1', 'display_url': 'pic.twitter.com/MDW4eDSCLR', 'media_key': '3_1477063558932287488'}, {'start': 60, 'end': 83, 'url': 'https://t.co/MDW4eDSCLR', 'expanded_url': 'https://twitter.com/CityHallWchVAN/status/1477063938055360512/photo/1', 'display_url': 'pic.twitter.com/MDW4eDSCLR', 'media_key': '3_1477063589890428930'}]","['3_1477063527886032896', '3_1477063558932287488', '3_1477063589890428930']","[{'start': 38, 'end': 50, 'tag': 'slowstreets'}, {'start': 51, 'end': 59, 'tag': 'bikeyvr'}]",,,,
1477063936256065537,False,1477063936256065537,264150422,,Twitter for iPhone,2021-12-31T23:47:39.000Z,everyone,"RT @jen_keesmaat: France will require car ads to encourage cycling, walking, with messages like: “for short trips, choose cycling.” Because…",['1477063936256065537'],"[{'type': 'retweeted', 'id': '1476957939902697480'}]",en,,5,True,2022-01-01 00:17:39+00:00,"[{'start': 3, 'end': 16, 'username': 'jen_keesmaat', 'id': '235764167'}]",69,0,0,0,"[{'start': 18, 'end': 23, 'probability': 0.9863, 'type': 'Place', 'normalized_text': 'France'}]",,,,,,,
1477063933206929411,False,1477063933206929411,1370660538120773634,,Twitter for iPhone,2021-12-31T23:47:38.000Z,everyone,"RT @RMlyricsbot: when sad, let's ride a bicycle, let's have the wind blow beneath our two feet. oh, let's ride a bicycle with our two arms…",['1477063933206929411'],"[{'type': 'retweeted', 'id': '1476983621806297088'}]",en,,5,True,2022-01-01 00:17:38+00:00,"[{'start': 3, 'end': 15, 'username': 'RMlyricsbot', 'id': '1386976494858145796'}]",8,0,0,0,,,,,,,,
1477063931076169729,False,1477063931076169729,1221034510709612544,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1319305164751163393', 'name': 'New Years Eve', 'description': 'This entity includes all conversations for New Years Eve for all years.'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1338455498958368768', 'name': 'Happy New Year'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1457786335108816904', 'name': ""New Year's day"", 'description': ""This entity includes all conversations for the New Year's day for all years. ""}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1319305164751163393', 'name': 'New Years Eve', 'description': 'This entity includes all conversations for New Years Eve for all years.'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1338455498958368768', 'name': 'Happy New Year'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1457786335108816904', 'name': ""New Year's day"", 'description': ""This entity includes all conversations for the New Year's day for all years. ""}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847548225712119808', 'name': 'Holidays', 'description': 'Holidays'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1291095284756357120', 'name': 'Cultural events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1296381531510849536', 'name': 'New Years Eve\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1457786335108816904', 'name': ""New Year's day"", 'description': ""This entity includes all conversations for the New Year's day for all years. ""}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1471923163168600068', 'name': 'A look back as the world welcomed 2022 ✨', 'description': '2021 was another year spent in a global pandemic but there were some bright spots of celebrations.\n\n➡️  See how the world ushered in the new year and finally said goodbye to 2021, from Sydney to Honolulu.'}}]",Twitter for iPhone,2021-12-31T23:47:38.000Z,everyone,"Happy New Year to all - here’s to more trains, better buses, and plenty of cycling in 2022! https://t.co/v4QDAI5msa",['1477063931076169729'],,en,,5,True,2022-01-01 00:17:38+00:00,,1,0,8,0,,"[{'start': 92, 'end': 115, 'url': 'https://t.co/v4QDAI5msa', 'expanded_url': 'https://twitter.com/CorkCommuter/status/1477063931076169729/photo/1', 'display_url': 'pic.twitter.com/v4QDAI5msa', 'media_key': '16_1477063923794907142'}]",['16_1477063923794907142'],,,,,
1477063930694483971,False,1477063930694483971,346613742,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]",Twitter for Android,2021-12-31T23:47:38.000Z,everyone,"RT @mauriciomacri: Empieza un nuevo año y con él un nuevo ciclo. Es un momento oportuno para pensar en nuestro futuro, el de los argentinos…",['1477063930694483971'],"[{'type': 'retweeted', 'id': '1477052512452571137'}]",es,,5,True,2022-01-01 00:17:38+00:00,"[{'start': 3, 'end': 17, 'username': 'mauriciomacri', 'id': '24900072'}]",3566,0,0,0,,,,,,,,
1477063929037742080,False,1477063929037742080,1033365076768681985,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '917834529234022400', 'name': 'Marina Silva', 'description': 'Marina Silva'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '917834529234022400', 'name': 'Marina Silva', 'description': 'Marina Silva'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '917834529234022400', 'name': 'Marina Silva', 'description': 'Marina Silva'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '920739856984051712', 'name': 'Economic Issues in Brazil', 'description': ""Conversation about Brazil's finances and economy""}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",Twitter for iPhone,2021-12-31T23:47:37.000Z,everyone,"RT @MarinaSilva: Chegamos ao último dia de 2021. Um ano de dores. Pandemia, desemprego, inflação e fome. Em nossa contagem de tempo, há est…",['1477063929037742080'],"[{'type': 'retweeted', 'id': '1477001194744815617'}]",pt,,5,True,2022-01-01 00:17:37+00:00,"[{'start': 3, 'end': 15, 'username': 'MarinaSilva', 'id': '105155795'}]",80,0,0,0,"[{'start': 66, 'end': 73, 'probability': 0.6445, 'type': 'Other', 'normalized_text': 'Pandemia'}]",,,,,,,
1477063927313928193,False,1477063927313928193,1075420122582564870,,Twitter for Android,2021-12-31T23:47:37.000Z,everyone,RT @PutoMikel: En fin feliz reinicio de ciclo tuiteros https://t.co/kNvZyU79z1,['1477063927313928193'],"[{'type': 'retweeted', 'id': '1477063276001439746'}]",es,,5,True,2022-01-01 00:17:37+00:00,"[{'start': 3, 'end': 13, 'username': 'PutoMikel', 'id': '822841304367464448'}]",64,0,0,0,,"[{'start': 55, 'end': 78, 'url': 'https://t.co/kNvZyU79z1', 'expanded_url': 'https://twitter.com/PutoMikel/status/1477063276001439746/photo/1', 'display_url': 'pic.twitter.com/kNvZyU79z1', 'media_key': '3_1477063267428278278'}, {'start': 55, 'end': 78, 'url': 'https://t.co/kNvZyU79z1', 'expanded_url': 'https://twitter.com/PutoMikel/status/1477063276001439746/photo/1', 'display_url': 'pic.twitter.com/kNvZyU79z1', 'media_key': '3_1477063273262501894'}]","['3_1477063267428278278', '3_1477063273262501894']",,,,,
1477063926034612225,False,1477063926034612225,1095941857299910656,,Twitter for Android,2021-12-31T23:47:37.000Z,everyone,RT @ShamsIrfan27: If you live in Kashmir it hardly matters what year it is. All I know is that gloomy days slowly melt into dreadful nights…,['1477063926034612225'],"[{'type': 'retweeted', 'id': '1476962472099647492'}]",en,,5,True,2022-01-01 00:17:37+00:00,"[{'start': 3, 'end': 16, 'username': 'ShamsIrfan27', 'id': '1013113963'}]",216,0,0,0,"[{'start': 33, 'end': 39, 'probability': 0.9592, 'type': 'Place', 'normalized_text': 'Kashmir'}]",,,,,,,
1477063924314824705,False,1477063924314824705,1245564538331815936,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]",Twitter for Android,2021-12-31T23:47:36.000Z,everyone,"RT @mauriciomacri: Empieza un nuevo año y con él un nuevo ciclo. Es un momento oportuno para pensar en nuestro futuro, el de los argentinos…",['1477063924314824705'],"[{'type': 'retweeted', 'id': '1477052512452571137'}]",es,,5,True,2022-01-01 00:17:36+00:00,"[{'start': 3, 'end': 17, 'username': 'mauriciomacri', 'id': '24900072'}]",3566,0,0,0,,,,,,,,
1477053709075066880,False,1477063921366351872,717321238767607810,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1237760060828213249', 'name': 'Olympics'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '847900751321997312', 'name': 'Cycling', 'description': 'Cycling'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '1392944904611930114', 'name': 'Olympic Cycling'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900751321997312', 'name': 'Cycling', 'description': 'Cycling'}}]",Twitter for iPad,2021-12-31T23:47:36.000Z,everyone,"@felixciclismo @ColCiclismo Felicitaciones por su trabajo, que en el 2022 sigan creciendo y aportándole al ciclismo como hasta ahora.",['1477063921366351872'],"[{'type': 'replied_to', 'id': '1477053709075066880'}]",es,245043613,5,True,2022-01-01 00:17:36+00:00,"[{'start': 0, 'end': 14, 'username': 'felixciclismo', 'id': '245043613'}, {'start': 15, 'end': 27, 'username': 'colciclismo', 'id': '1491531014258188289'}]",1,0,2,0,,,,,,,,
1477063917788712961,False,1477063917788712961,81653032,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596794716162', 'name': 'Financial services'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}]",Twitter Web App,2021-12-31T23:47:35.000Z,everyone,"RT @BobLoukas: First #bitcoin monthly close below the 10ma in 21 months. 

This late in the 4-yr cycle, cannot say I like that, at all.…",['1477063917788712961'],"[{'type': 'retweeted', 'id': '1477061992582205445'}]",en,,5,True,2022-01-01 00:17:35+00:00,"[{'start': 3, 'end': 13, 'username': 'BobLoukas', 'id': '82172203'}]",104,0,0,0,"[{'start': 22, 'end': 28, 'probability': 0.9398, 'type': 'Other', 'normalized_text': 'bitcoin'}]",,,"[{'start': 21, 'end': 29, 'tag': 'bitcoin'}]",,,,
1477063916761096201,False,1477063916761096201,1186650362490556422,,Twitter for Android,2021-12-31T23:47:34.000Z,everyone,RT @PutoMikel: En fin feliz reinicio de ciclo tuiteros https://t.co/kNvZyU79z1,['1477063916761096201'],"[{'type': 'retweeted', 'id': '1477063276001439746'}]",es,,5,True,2022-01-01 00:17:34+00:00,"[{'start': 3, 'end': 13, 'username': 'PutoMikel', 'id': '822841304367464448'}]",64,0,0,0,,"[{'start': 55, 'end': 78, 'url': 'https://t.co/kNvZyU79z1', 'expanded_url': 'https://twitter.com/PutoMikel/status/1477063276001439746/photo/1', 'display_url': 'pic.twitter.com/kNvZyU79z1', 'media_key': '3_1477063267428278278'}, {'start': 55, 'end': 78, 'url': 'https://t.co/kNvZyU79z1', 'expanded_url': 'https://twitter.com/PutoMikel/status/1477063276001439746/photo/1', 'display_url': 'pic.twitter.com/kNvZyU79z1', 'media_key': '3_1477063273262501894'}]","['3_1477063267428278278', '3_1477063273262501894']",,,,,
1477063910742282240,False,1477063910742282240,1082401148865339397,,Twitter for Android,2021-12-31T23:47:33.000Z,everyone,RT @Chicas_DelCampo: La bici de mis sueños 😍 https://t.co/8gx94lLMrk,['1477063910742282240'],"[{'type': 'retweeted', 'id': '1469328970906750979'}]",es,,5,True,2022-01-01 00:17:33+00:00,"[{'start': 3, 'end': 19, 'username': 'Chicas_DelCampo', 'id': '1431099110443163648'}]",183,0,0,0,,"[{'start': 45, 'end': 68, 'url': 'https://t.co/8gx94lLMrk', 'expanded_url': 'https://twitter.com/Chicas_DelCampo/status/1469328970906750979/photo/1', 'display_url': 'pic.twitter.com/8gx94lLMrk', 'media_key': '3_1469328968167919618'}]",['3_1469328968167919618'],,,,,
1477063909353865223,False,1477063909353865223,1483756692,,Twitter for iPhone,2021-12-31T23:47:33.000Z,everyone,"RT @RLEspinal: Almost declared my favorite album of 2021, but then realized it was released in mid 2020 😵‍💫. Hoping we can break this endle…",['1477063909353865223'],"[{'type': 'retweeted', 'id': '1477063110246776835'}]",en,,5,True,2022-01-01 00:17:33+00:00,"[{'start': 3, 'end': 13, 'username': 'RLEspinal', 'id': '473513339'}]",1,0,0,0,,,,,,,,
1477063908179394562,False,1477063908179394562,1311827151692455936,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]",Twitter for iPhone,2021-12-31T23:47:32.000Z,everyone,"RT @mauriciomacri: Empieza un nuevo año y con él un nuevo ciclo. Es un momento oportuno para pensar en nuestro futuro, el de los argentinos…",['1477063908179394562'],"[{'type': 'retweeted', 'id': '1477052512452571137'}]",es,,5,True,2022-01-01 00:17:32+00:00,"[{'start': 3, 'end': 17, 'username': 'mauriciomacri', 'id': '24900072'}]",3566,0,0,0,,,,,,,,
